2008-02-13;624653407;123363023;446960;v;"<legal-status load-source=""inpadoc""><legal-event country=""CN"" impact=""+"" code=""C14"" date=""20080213"" mxw-id=""LS16323195"" class=""F""><legal-event-body><event-title>GRANT OF PATENT OR UTILITY MODEL</event-title></legal-event-body></legal-event></legal-status>"
2021-03-30;816199078;173083636;538264;Abandoned;"<legal-status load-source=""patent-office""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20210330"" mxw-id=""LS389580384"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title><event-attributes><event-attribute><event-attribute-label>Effective Date of Abandoning</event-attribute-label><event-attribute-value>20210330</event-attribute-value></event-attribute></event-attributes></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20171110"" mxw-id=""LS307794722"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20171013"" mxw-id=""LS307795668"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
2021-03-30;816199079;173083636;538264;Abandoned;"<legal-status load-source=""inpadoc""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20210330"" mxw-id=""LS392154381"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""REG"" date=""20180713"" mxw-id=""LS241802060""><legal-event-body><event-title>REFERENCE TO A NATIONAL CODE</event-title><event-attributes><event-attribute><event-attribute-label>Ref Country Code </event-attribute-label><event-attribute-value>HK</event-attribute-value><event-attribute-label>Ref Legal Event Code </event-attribute-label><event-attribute-value>DE</event-attribute-value><event-attribute-label>Ref Document Number </event-attribute-label><event-attribute-value>1243559</event-attribute-value><event-attribute-label>Country of Ref Document </event-attribute-label><event-attribute-value>HK</event-attribute-value></event-attribute></event-attributes></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20171110"" mxw-id=""LS228866607"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20171013"" mxw-id=""LS227010820"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
2021-03-12;816242998;183038834;538269;Abandoned;"<legal-status load-source=""inpadoc""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20210312"" mxw-id=""LS392160099"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20190129"" mxw-id=""LS257531894"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20190104"" mxw-id=""LS253978635"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
2021-03-12;816242999;183038834;538269;Abandoned;"<legal-status load-source=""patent-office""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20210312"" mxw-id=""LS387174384"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title><event-attributes><event-attribute><event-attribute-label>Effective Date of Abandoning</event-attribute-label><event-attribute-value>20210312</event-attribute-value></event-attribute></event-attributes></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20190129"" mxw-id=""LS285725425"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20190104"" mxw-id=""LS285710434"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
2021-01-29;816237490;182555732;538268;Abandoned;"<legal-status load-source=""patent-office""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20210129"" mxw-id=""LS383528190"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title><event-attributes><event-attribute><event-attribute-label>Effective Date of Abandoning</event-attribute-label><event-attribute-value>20210129</event-attribute-value></event-attribute></event-attributes></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20190108"" mxw-id=""LS284928705"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20181214"" mxw-id=""LS284923900"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
2021-01-29;816237491;182555732;538268;Abandoned;"<legal-status load-source=""inpadoc""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20210129"" mxw-id=""LS387243017"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20190108"" mxw-id=""LS253968594"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20181214"" mxw-id=""LS252528780"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
2021-01-29;816227576;181085959;538267;Abandoned;"<legal-status load-source=""inpadoc""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20210129"" mxw-id=""LS387227663"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20181026"" mxw-id=""LS248611775"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20180928"" mxw-id=""LS247609311"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
2021-01-29;816227577;181085959;538267;Abandoned;"<legal-status load-source=""patent-office""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20210129"" mxw-id=""LS383498332"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title><event-attributes><event-attribute><event-attribute-label>Effective Date of Abandoning</event-attribute-label><event-attribute-value>20210129</event-attribute-value></event-attribute></event-attributes></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20181026"" mxw-id=""LS298624384"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20180928"" mxw-id=""LS298618008"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
2020-07-21;816246340;183494992;538269;Abandoned;"<legal-status load-source=""inpadoc""><legal-event country=""CN"" impact=""-"" code=""AD01"" date=""20200721"" mxw-id=""LS365740515"" class=""H""><legal-event-body><event-title>PATENT RIGHT DEEMED ABANDONED</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""SE01"" date=""20190305"" mxw-id=""LS259590563"" class=""D""><legal-event-body><event-title>ENTRY INTO FORCE OF REQUEST FOR SUBSTANTIVE EXAMINATION</event-title></legal-event-body></legal-event><legal-event country=""CN"" code=""PB01"" date=""20190205"" mxw-id=""LS257866249"" class=""Q""><legal-event-body><event-title>PUBLICATION</event-title></legal-event-body></legal-event></legal-status>"
